instance,node_id,current_time,depth,remaining_size,lb_par,lb_pos,opt_remaining,tightness_par,tightness_pos
tf0.6_rdd0.3_seed3,1449,147.75159999999997,16,4,380.0451759999999,409.27657599999986,414.15729600000003,0.9176348688542719,0.9882152987593386
tf0.6_rdd0.3_seed3,1450,162.75895999999997,18,2,244.04933599999995,250.39809599999995,250.398416,0.9746440888028619,0.999998722036644
tf0.6_rdd0.3_seed3,1451,183.94161599999998,19,1,137.29037599999998,137.29037599999998,137.29076,0.99999720301643,0.99999720301643
tf0.6_rdd0.3_seed3,1459,117.8608592,13,7,418.0555311999999,473.2880511999999,539.7525456,0.7745318379837947,0.8768611747331052
tf0.6_rdd0.3_seed3,1460,146.87502719999998,16,4,315.6154575999999,339.4271039999999,362.75734880000005,0.8700456617737853,0.9356863620346313
tf0.6_rdd0.3_seed3,1461,164.99102719999996,18,2,183.38140319999994,189.55115199999992,189.55134880000003,0.9674497404578738,0.9999989617589041
tf0.6_rdd0.3_seed3,1462,177.22062719999997,19,1,97.39037599999997,97.39037599999997,97.39074880000001,0.9999961721210214,0.9999961721210214
tf0.6_rdd0.3_seed3,1472,107.20161759999999,13,7,406.7000815999999,461.98742559999994,528.5741888,0.7694285688132336,0.8740257004391963
tf0.6_rdd0.3_seed3,1473,142.4657456,16,4,391.88761279999994,405.9418656,422.86946079999996,0.9267342504673016,0.9599696909585864
tf0.6_rdd0.3_seed3,1474,173.96446559999998,19,1,126.19037599999999,126.19037599999999,126.1899104,1.0000036896769204,1.0000036896769204
tf0.6_rdd0.3_seed3,1483,128.74233759999998,15,5,385.7597263999999,433.12251359999993,474.79703839999996,0.8124728993676047,0.9122266538552191
tf0.6_rdd0.3_seed3,1484,158.71637599999997,17,3,283.4231279999999,303.68232799999987,311.28200000000004,0.9105027852558126,0.9755858931772471
tf0.6_rdd0.3_seed3,1485,170.94597599999997,18,2,211.93635199999994,219.75115199999993,219.7514,0.9644368682065277,0.9999988714520133
tf0.6_rdd0.3_seed3,1486,183.17557599999998,19,1,119.99037599999997,119.99037599999997,119.99079999999998,0.9999964663957569,0.9999964663957569
tf0.6_rdd0.3_seed3,1496,106.43435199999999,14,6,383.4621359999999,424.51195199999995,469.262832,0.817158551351026,0.9046357884146254
tf0.6_rdd0.3_seed3,1497,139.310832,17,3,319.01204,329.35768800000005,352.893544,0.9039894478772329,0.9333060737433044
tf0.6_rdd0.3_seed3,1505,100.86399680000001,13,7,325.57435680000003,413.62468320000005,485.92379999999997,0.6700111350792038,0.851213056862002
tf0.6_rdd0.3_seed3,1506,129.0818736,15,5,362.21787040000004,417.7572016,437.5440848,0.8278431430870986,0.9547773952673945
tf0.6_rdd0.3_seed3,1507,138.3275376,16,4,339.87298880000003,374.3296640000001,384.3574208,0.8842628512091422,0.9739103338264469
tf0.6_rdd0.3_seed3,1508,145.553448,17,3,270.99727200000007,288.576216,294.6042,0.9198690039042215,0.9795387031142122
tf0.6_rdd0.3_seed3,1509,169.760776,19,1,106.990376,106.990376,106.9906,0.9999979063581287,0.9999979063581287
tf0.6_rdd0.3_seed3,1519,122.4120544,13,7,491.4627024,524.8989952,571.2856112,0.8602749531318846,0.9188031081291129
tf0.6_rdd0.3_seed3,1520,129.00464,15,5,436.60893599999997,453.959464,484.236672,0.9016436822033999,0.9374743596453596
tf0.6_rdd0.3_seed3,1521,160.626816,18,2,211.41719199999997,217.76595199999997,217.76656,0.9708432369046927,0.9999972080194497
tf0.6_rdd0.3_seed3,1522,168.44161599999998,19,1,121.79037599999998,121.79037599999998,121.79076,0.999996847051451,0.999996847051451
tf0.6_rdd0.3_seed3,1531,133.79543199999998,14,6,458.6675359999999,511.0154719999998,553.11196,0.8292489932779612,0.9238915607610435
tf0.6_rdd0.3_seed3,1532,141.86826399999998,15,5,398.16343199999994,440.54720799999984,469.801624,0.8475139541024659,0.9377302791103163
tf0.6_rdd0.3_seed3,1533,154.097864,16,4,367.983968,386.77523199999996,409.44878400000005,0.8987301522917698,0.9446242048187398
tf0.6_rdd0.3_seed3,1534,166.327464,17,3,317.345304,324.07365599999997,336.797424,0.9422438575420934,0.9622213025002234
tf0.6_rdd0.3_seed3,1544,83.320168,14,6,259.69121599999994,317.551472,400.24632,0.6488284914149864,0.793390110370034
tf0.6_rdd0.3_seed3,1545,92.565832,15,5,292.353704,325.858472,387.853656,0.7537732324482717,0.8401583096073741
tf0.6_rdd0.3_seed3,1546,127.459592,18,2,183.64996799999997,186.798096,204.83378399999998,0.8965804586220015,0.9119496420570935
tf0.6_rdd0.3_seed3,1554,123.5392224,13,7,423.7257104,468.25213439999993,512.2057792,0.8272567932790712,0.9141875266057129
tf0.6_rdd0.3_seed3,1555,155.7169504,15,5,440.75817760000007,460.0896224,473.80754240000005,0.9302472800821332,0.9710474849545154
tf0.6_rdd0.3_seed3,1556,162.4885472,17,3,273.4674704,278.77177919999997,283.6428576,0.9641260587835793,0.9828267193427117
tf0.6_rdd0.3_seed3,1557,169.275576,19,1,106.09037599999999,106.09037599999999,106.0908,0.9999960034234824,0.9999960034234824
tf0.6_rdd0.3_seed3,1564,75.95352799999999,13,7,154.4115439999999,266.00744799999995,357.66584800000004,0.43172012330346926,0.7437317526609359
tf0.6_rdd0.3_seed3,1565,111.21765599999999,16,4,214.34334399999995,260.9086719999999,268.51171999999997,0.7982643886084375,0.9716844836419056
tf0.6_rdd0.3_seed3,1566,120.46331999999998,17,3,200.61701599999998,228.47621599999994,228.476056,0.8780658223547065,1.0000007002922002
tf0.6_rdd0.3_seed3,1567,128.27811999999997,18,2,158.96849599999996,171.19809599999996,171.19825600000001,0.9285637582663222,0.9999990654110399
tf0.6_rdd0.3_seed3,1568,149.46077599999998,19,1,86.69037599999999,86.69037599999999,86.69060000000002,0.9999974160981695,0.9999974160981695
tf0.6_rdd0.3_seed3,1577,90.1214,14,6,252.29737599999993,331.524272,402.03623200000004,0.6275488523631371,0.8246129219517707
tf0.6_rdd0.3_seed3,1578,99.367064,15,5,278.15863199999995,326.38807199999997,383.10056800000007,0.7260720949909943,0.8519644690268376
tf0.6_rdd0.3_seed3,1579,132.37812,18,2,163.168496,175.398096,175.398256,0.930274335224861,0.9999990877902458
tf0.6_rdd0.3_seed3,1580,144.60772,19,1,109.79037600000001,109.79037600000001,109.79065600000001,0.9999974496918936,0.9999974496918936
tf0.6_rdd0.3_seed3,1590,137.8996992,15,5,405.18917279999994,421.0261519999999,447.92679360000005,0.9045879339868984,0.9399441114388382
tf0.6_rdd0.3_seed3,1591,167.23793919999997,18,2,190.52831519999995,190.95115199999995,194.35143680000002,0.9803288225549148,0.982504452470299
tf0.6_rdd0.3_seed3,1601,120.78556640000001,13,7,421.0037744,460.56039840000005,512.6764912000001,0.8211879842872731,0.898345070049898
tf0.6_rdd0.3_seed3,1602,127.57259520000001,15,5,364.18075680000015,386.92631200000017,433.7244336,0.839659305742189,0.8921017171858039
tf0.6_rdd0.3_seed3,1603,160.9848832,18,2,209.97525920000004,213.79809600000002,213.79849280000002,0.9821175839458491,0.9999981440467853
tf0.6_rdd0.3_seed3,1604,182.16753920000002,19,1,104.99037600000003,104.99037600000003,104.99083680000001,0.9999956110455538,0.9999956110455538
tf0.6_rdd0.3_seed3,1613,91.09116480000002,13,7,296.43736480000007,376.94198560000007,450.91225599999996,0.6574169605183676,0.8359541808506533
tf0.6_rdd0.3_seed3,1614,119.30904160000001,15,5,371.62654240000006,417.2942480000001,457.75328479999996,0.8118489910178797,0.9116138799142051
tf0.6_rdd0.3_seed3,1615,130.62999200000002,17,3,276.85036,295.37621600000006,322.493384,0.8584683399272465,0.915914033138739
tf0.6_rdd0.3_seed3,1616,162.80772000000002,19,1,127.99037600000003,127.99037600000003,127.990656,0.999997812340301,0.999997812340301
tf0.6_rdd0.3_seed3,1625,105.79418399999999,14,6,360.3612959999999,409.31419199999993,464.37912,0.7760066731682508,0.8814224722248493
tf0.6_rdd0.3_seed3,1626,115.71885599999999,16,4,272.4469439999999,295.82831999999996,330.941776,0.8232473617957495,0.8938983877333152
tf0.6_rdd0.3_seed3,1627,124.96452,17,3,254.21941599999997,263.66380000000004,284.97711200000003,0.8920695918905934,0.9252104428653204
tf0.6_rdd0.3_seed3,1636,122.60469119999999,13,7,465.3185231999999,543.249144,585.4239776,0.794840220087357,0.927958479300934
tf0.6_rdd0.3_seed3,1637,134.0725632,15,5,372.4806288,409.294088,440.0812336,0.8463906214609374,0.9300421302945556
tf0.6_rdd0.3_seed3,1638,143.3182272,16,4,345.1450576000001,361.851776,383.6565696,0.8996198291608769,0.9431658537146029
tf0.6_rdd0.3_seed3,1639,178.52062719999998,19,1,98.69037599999999,98.69037599999999,98.6907488,0.9999962225436068,0.9999962225436068
tf0.6_rdd0.3_seed3,1648,114.82194879999999,13,7,459.4220687999999,502.63299039999987,541.5161903999999,0.848399506689985,0.9281956833621571
tf0.6_rdd0.3_seed3,1649,120.77378879999999,14,6,431.35931999999997,462.41412479999997,492.2231776,0.8763490620316534,0.9394399651285336
tf0.6_rdd0.3_seed3,1650,130.01945279999998,15,5,426.56818719999995,442.4372431999999,460.36151359999997,0.9265939367178239,0.9610647939272045
tf0.6_rdd0.3_seed3,1651,160.41632799999996,18,2,239.70670399999992,240.63262399999994,244.03204799999997,0.9822755083381505,0.9860697640827895
tf0.6_rdd0.3_seed3,1660,148.3126768,13,7,675.1664367999999,715.6990239999998,740.6654848,0.9115673008339432,0.9662918533233099
tf0.6_rdd0.3_seed3,1661,160.5422768,14,6,663.0017599999999,689.0862479999998,705.0478847999999,0.9403641572346151,0.9773609181105084
tf0.6_rdd0.3_seed3,1662,169.3169472,16,4,471.44121759999996,479.1343999999999,486.5436224,0.9689598134582391,0.9847717202345553
tf0.6_rdd0.3_seed3,1663,178.73853599999998,19,1,127.69037599999999,127.69037599999999,127.69084000000001,0.9999963662232936,0.9999963662232936
tf0.6_rdd0.3_seed3,1673,109.76705119999998,13,7,370.79268319999983,422.7177599999999,496.7528496,0.7464329263507457,0.8509619226953296
tf0.6_rdd0.3_seed3,1674,145.80277919999997,16,4,334.0987135999999,343.5511439999999,361.53119359999994,0.9241214022866544,0.9502669481408753
