cfg_id,SCORE,CAND,MOVE,HMARGIN,instance,n,M,obj,proven,gap_pct,time_s,nodes,status
77,sum,16,0.5,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,3.66739,25870,OPT
78,sum,16,0.8,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.64953,19715,OPT
79,sum,16,0.8,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,11.5265,43192,OPT
80,sum,16,0.8,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,3.64293,25870,OPT
0,spread,4,0.3,2,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.07,4979,TL
1,spread,4,0.3,4,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.02,4997,TL
2,spread,4,0.3,8,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.088,4979,TL
3,spread,4,0.5,2,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.078,4979,TL
4,spread,4,0.5,4,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.037,4997,TL
5,spread,4,0.5,8,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.055,4997,TL
6,spread,4,0.8,2,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.083,4979,TL
7,spread,4,0.8,4,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.004,4993,TL
8,spread,4,0.8,8,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.003,4749,TL
9,spread,8,0.3,2,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.007,3288,TL
10,spread,8,0.3,4,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.007,3294,TL
11,spread,8,0.3,8,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.006,3300,TL
12,spread,8,0.5,2,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.002,3294,TL
13,spread,8,0.5,4,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.005,3296,TL
14,spread,8,0.5,8,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.007,3293,TL
15,spread,8,0.8,2,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.008,3285,TL
16,spread,8,0.8,4,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.002,3301,TL
17,spread,8,0.8,8,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.007,3309,TL
18,spread,16,0.3,2,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.009,2470,TL
19,spread,16,0.3,4,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.005,2470,TL
20,spread,16,0.3,8,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.004,2475,TL
21,spread,16,0.5,2,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.006,2470,TL
22,spread,16,0.5,4,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.009,2470,TL
23,spread,16,0.5,8,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.013,2470,TL
24,spread,16,0.8,2,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.009,2470,TL
25,spread,16,0.8,4,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.017,2475,TL
26,spread,16,0.8,8,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.434,2463,TL
27,min,4,0.3,2,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.004,2551,TL
28,min,4,0.3,4,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.019,2558,TL
29,min,4,0.3,8,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.04,2558,TL
30,min,4,0.5,2,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.006,2551,TL
31,min,4,0.5,4,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.042,2558,TL
32,min,4,0.5,8,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.007,2559,TL
33,min,4,0.8,2,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.006,2558,TL
34,min,4,0.8,4,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.002,2558,TL
35,min,4,0.8,8,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.024,2558,TL
36,min,8,0.3,2,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.711,2951,TL
37,min,8,0.3,4,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.002,2964,TL
38,min,8,0.3,8,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.702,2951,TL
39,min,8,0.5,2,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.685,2951,TL
40,min,8,0.5,4,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.045,2951,TL
41,min,8,0.5,8,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.014,2963,TL
42,min,8,0.8,2,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.7,2951,TL
43,min,8,0.8,4,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.016,2963,TL
44,min,8,0.8,8,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.167,2951,TL
45,min,16,0.3,2,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,90.1983,300.014,2923,TL
46,min,16,0.3,4,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,90.1983,300.007,2926,TL
47,min,16,0.3,8,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,90.1983,300.012,2939,TL
48,min,16,0.5,2,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,90.1983,300.001,2919,TL
49,min,16,0.5,4,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,90.1983,300.009,2939,TL
50,min,16,0.5,8,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,90.1983,300,2924,TL
51,min,16,0.8,2,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,90.1983,300.003,2918,TL
52,min,16,0.8,4,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,90.1983,300.02,2923,TL
53,min,16,0.8,8,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,90.1983,300.021,2923,TL
54,sum,4,0.3,2,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.138,4011,TL
55,sum,4,0.3,4,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.009,4040,TL
56,sum,4,0.3,8,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.008,6809,TL
57,sum,4,0.5,2,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.005,7226,TL
58,sum,4,0.5,4,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.006,7239,TL
59,sum,4,0.5,8,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.002,7239,TL
60,sum,4,0.8,2,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.011,6884,TL
61,sum,4,0.8,4,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.004,6872,TL
62,sum,4,0.8,8,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.014,7129,TL
63,sum,8,0.3,2,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.034,3907,TL
64,sum,8,0.3,4,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.022,3932,TL
65,sum,8,0.3,8,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.046,3924,TL
66,sum,8,0.5,2,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.039,3924,TL
67,sum,8,0.5,4,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.038,3932,TL
68,sum,8,0.5,8,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.037,3924,TL
69,sum,8,0.8,2,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.009,3858,TL
70,sum,8,0.8,4,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.033,3851,TL
71,sum,8,0.8,8,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,91.9807,300.063,3924,TL
72,sum,16,0.3,2,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,90.1983,300.014,8519,TL
73,sum,16,0.3,4,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,90.1983,300.059,8569,TL
74,sum,16,0.3,8,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,90.1983,300.001,8527,TL
75,sum,16,0.5,2,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,90.1983,300.005,8482,TL
76,sum,16,0.5,4,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,90.1983,300.014,8543,TL
77,sum,16,0.5,8,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,90.1983,300.002,8514,TL
78,sum,16,0.8,2,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,90.1983,300.003,8514,TL
79,sum,16,0.8,4,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,90.1983,300.007,8519,TL
80,sum,16,0.8,8,cal_n25_rdd0.3_M2_s1253,25,2,228.57,0,90.1983,300.005,8465,TL
0,spread,4,0.3,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300,577446,TL
1,spread,4,0.3,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.002,596727,TL
2,spread,4,0.3,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.001,603926,TL
3,spread,4,0.5,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300,579851,TL
4,spread,4,0.5,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.001,599724,TL
5,spread,4,0.5,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.001,600338,TL
6,spread,4,0.8,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.001,578266,TL
7,spread,4,0.8,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.001,599261,TL
8,spread,4,0.8,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.001,607160,TL
9,spread,8,0.3,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.001,269385,TL
10,spread,8,0.3,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.001,306337,TL
11,spread,8,0.3,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.002,298461,TL
12,spread,8,0.5,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.002,255891,TL
13,spread,8,0.5,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.002,307230,TL
14,spread,8,0.5,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.001,296378,TL
15,spread,8,0.8,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.001,259740,TL
16,spread,8,0.8,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.001,300703,TL
17,spread,8,0.8,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.001,313453,TL
18,spread,16,0.3,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.005,190060,TL
19,spread,16,0.3,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.004,196774,TL
20,spread,16,0.3,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.004,199146,TL
21,spread,16,0.5,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.005,190283,TL
22,spread,16,0.5,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.002,198381,TL
23,spread,16,0.5,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.001,198295,TL
24,spread,16,0.8,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.001,191882,TL
25,spread,16,0.8,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.005,197217,TL
26,spread,16,0.8,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.002,198566,TL
27,min,4,0.3,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.001,600619,TL
28,min,4,0.3,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.001,632717,TL
29,min,4,0.3,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.001,643249,TL
30,min,4,0.5,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.001,599173,TL
31,min,4,0.5,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.001,631282,TL
32,min,4,0.5,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.001,646363,TL
33,min,4,0.8,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.001,596287,TL
34,min,4,0.8,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.001,637289,TL
35,min,4,0.8,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.001,639549,TL
36,min,8,0.3,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.001,414869,TL
37,min,8,0.3,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.003,440304,TL
38,min,8,0.3,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.001,455320,TL
39,min,8,0.5,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.002,410497,TL
40,min,8,0.5,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300,447504,TL
41,min,8,0.5,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.003,446878,TL
42,min,8,0.8,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.002,410865,TL
43,min,8,0.8,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.001,443651,TL
44,min,8,0.8,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.001,453449,TL
45,min,16,0.3,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.001,474336,TL
46,min,16,0.3,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.001,502287,TL
47,min,16,0.3,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.001,503551,TL
48,min,16,0.5,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300,467527,TL
49,min,16,0.5,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.001,496879,TL
50,min,16,0.5,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.001,502376,TL
51,min,16,0.8,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.001,473654,TL
52,min,16,0.8,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.001,501171,TL
53,min,16,0.8,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.001,500235,TL
54,sum,4,0.3,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.001,453748,TL
55,sum,4,0.3,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.002,444408,TL
56,sum,4,0.3,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.002,435047,TL
57,sum,4,0.5,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.001,456408,TL
58,sum,4,0.5,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.002,441893,TL
59,sum,4,0.5,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.001,438590,TL
60,sum,4,0.8,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.001,451015,TL
61,sum,4,0.8,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.002,444297,TL
62,sum,4,0.8,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.015,435955,TL
63,sum,8,0.3,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.005,169193,TL
64,sum,8,0.3,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.005,159302,TL
65,sum,8,0.3,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.007,156268,TL
66,sum,8,0.5,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.003,170134,TL
67,sum,8,0.5,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.006,157866,TL
68,sum,8,0.5,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.002,156961,TL
69,sum,8,0.8,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.002,171027,TL
70,sum,8,0.8,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.005,157222,TL
71,sum,8,0.8,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.033,156198,TL
72,sum,16,0.3,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.008,163966,TL
73,sum,16,0.3,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.007,160322,TL
74,sum,16,0.3,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.005,161830,TL
75,sum,16,0.5,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.009,164859,TL
76,sum,16,0.5,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.012,160469,TL
77,sum,16,0.5,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.017,160351,TL
78,sum,16,0.8,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.004,166050,TL
79,sum,16,0.8,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.003,161127,TL
80,sum,16,0.8,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.004,162121,TL
0,spread,4,0.3,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,728114,TL
1,spread,4,0.3,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,771156,TL
2,spread,4,0.3,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,760953,TL
3,spread,4,0.5,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,556635,TL
4,spread,4,0.5,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,571092,TL
5,spread,4,0.5,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,588862,TL
6,spread,4,0.8,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,514518,TL
7,spread,4,0.8,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,520168,TL
8,spread,4,0.8,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,526393,TL
9,spread,8,0.3,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,304.812,357509,TL
10,spread,8,0.3,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,322582,TL
11,spread,8,0.3,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,177735,TL
12,spread,8,0.5,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,304.065,357490,TL
13,spread,8,0.5,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.001,215575,TL
14,spread,8,0.5,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,301.334,130337,TL
15,spread,8,0.8,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,302.461,357490,TL
16,spread,8,0.8,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.129,205301,TL
17,spread,8,0.8,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.42,129955,TL
18,spread,16,0.3,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.003,168336,TL
19,spread,16,0.3,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.001,189906,TL
20,spread,16,0.3,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.047,92158,TL
21,spread,16,0.5,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.001,93390,TL
22,spread,16,0.5,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.003,99850,TL
23,spread,16,0.5,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.045,77488,TL
24,spread,16,0.8,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.001,55798,TL
25,spread,16,0.8,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.002,61217,TL
26,spread,16,0.8,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.003,52410,TL
27,min,4,0.3,2,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300,478559,TL
28,min,4,0.3,4,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300.001,447076,TL
29,min,4,0.3,8,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300,439410,TL
30,min,4,0.5,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,386837,TL
31,min,4,0.5,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,445762,TL
32,min,4,0.5,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,437483,TL
33,min,4,0.8,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,195299,TL
34,min,4,0.8,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,221721,TL
35,min,4,0.8,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,218984,TL
36,min,8,0.3,2,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300.006,134740,TL
37,min,8,0.3,4,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300.002,148551,TL
38,min,8,0.3,8,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300.002,150012,TL
39,min,8,0.5,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.001,124851,TL
40,min,8,0.5,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.002,130604,TL
41,min,8,0.5,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.004,132830,TL
42,min,8,0.8,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.003,66070,TL
43,min,8,0.8,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,74365,TL
44,min,8,0.8,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.001,76740,TL
45,min,16,0.3,2,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300,97602,TL
46,min,16,0.3,4,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300.002,81469,TL
47,min,16,0.3,8,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300.018,85297,TL
48,min,16,0.5,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,109605,TL
49,min,16,0.5,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.001,50805,TL
50,min,16,0.5,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.003,56727,TL
51,min,16,0.8,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.006,50133,TL
52,min,16,0.8,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.001,34181,TL
53,min,16,0.8,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.021,36418,TL
54,sum,4,0.3,2,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300.001,498377,TL
55,sum,4,0.3,4,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300.001,495869,TL
56,sum,4,0.3,8,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300.004,483471,TL
57,sum,4,0.5,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.001,355148,TL
58,sum,4,0.5,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.001,394964,TL
59,sum,4,0.5,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.001,331147,TL
60,sum,4,0.8,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,181153,TL
61,sum,4,0.8,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,199456,TL
62,sum,4,0.8,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.001,179128,TL
63,sum,8,0.3,2,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300.001,90234,TL
64,sum,8,0.3,4,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300.113,36296,TL
65,sum,8,0.3,8,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300.371,35716,TL
66,sum,8,0.5,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.294,51721,TL
67,sum,8,0.5,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.003,99258,TL
68,sum,8,0.5,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.003,98063,TL
69,sum,8,0.8,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,301.006,39701,TL
70,sum,8,0.8,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.002,56728,TL
71,sum,8,0.8,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.001,52573,TL
72,sum,16,0.3,2,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300.005,134758,TL
73,sum,16,0.3,4,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300.003,117506,TL
74,sum,16,0.3,8,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300.22,76743,TL
75,sum,16,0.5,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.001,107530,TL
76,sum,16,0.5,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.005,97511,TL
77,sum,16,0.5,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.01,73748,TL
78,sum,16,0.8,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.001,60843,TL
