cfg_id,SCORE,CAND,MOVE,HMARGIN,instance,n,M,obj,proven,gap_pct,time_s,nodes,status
74,sum,16,0.3,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,3.43359,25870,OPT
75,sum,16,0.5,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.68488,19715,OPT
76,sum,16,0.5,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,8.37427,43192,OPT
77,sum,16,0.5,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,3.42473,25870,OPT
78,sum,16,0.8,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.68443,19715,OPT
79,sum,16,0.8,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,8.2178,43192,OPT
80,sum,16,0.8,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,3.47323,25870,OPT
0,spread,4,0.3,2,cal_n25_rdd0.3_M2_s1253,25,2,251.82,0,82.5373,10.0104,6680,TL
1,spread,4,0.3,4,cal_n25_rdd0.3_M2_s1253,25,2,247.446,0,82.2286,10.0469,6680,TL
2,spread,4,0.3,8,cal_n25_rdd0.3_M2_s1253,25,2,247.446,0,82.2286,10.0564,6680,TL
3,spread,4,0.5,2,cal_n25_rdd0.3_M2_s1253,25,2,251.82,0,82.7183,10.0061,6675,TL
4,spread,4,0.5,4,cal_n25_rdd0.3_M2_s1253,25,2,251.82,0,82.7183,10.0418,6675,TL
5,spread,4,0.5,8,cal_n25_rdd0.3_M2_s1253,25,2,251.82,0,82.7183,10.0504,6675,TL
6,spread,4,0.8,2,cal_n25_rdd0.3_M2_s1253,25,2,235.37,0,92.2124,10.0065,57,TL
7,spread,4,0.8,4,cal_n25_rdd0.3_M2_s1253,25,2,235.37,0,92.2124,10.0093,57,TL
8,spread,4,0.8,8,cal_n25_rdd0.3_M2_s1253,25,2,235.37,0,92.2124,10.0102,57,TL
9,spread,8,0.3,2,cal_n25_rdd0.3_M2_s1253,25,2,250.209,0,83.1345,10.0055,42557,TL
10,spread,8,0.3,4,cal_n25_rdd0.3_M2_s1253,25,2,250.209,0,82.8868,10.0696,54522,TL
11,spread,8,0.3,8,cal_n25_rdd0.3_M2_s1253,25,2,250.209,0,82.8868,10.0856,54521,TL
12,spread,8,0.5,2,cal_n25_rdd0.3_M2_s1253,25,2,250.209,0,83.5498,10.0044,27682,TL
13,spread,8,0.5,4,cal_n25_rdd0.3_M2_s1253,25,2,250.209,0,82.8868,10.1077,54521,TL
14,spread,8,0.5,8,cal_n25_rdd0.3_M2_s1253,25,2,250.209,0,82.8868,10.1073,54521,TL
15,spread,8,0.8,2,cal_n25_rdd0.3_M2_s1253,25,2,235.37,0,92.2124,10.0023,58,TL
16,spread,8,0.8,4,cal_n25_rdd0.3_M2_s1253,25,2,235.37,0,92.2124,10.0028,62,TL
17,spread,8,0.8,8,cal_n25_rdd0.3_M2_s1253,25,2,235.37,0,92.2124,10.0025,62,TL
18,spread,16,0.3,2,cal_n25_rdd0.3_M2_s1253,25,2,256.174,0,85.5709,10.0174,104989,TL
19,spread,16,0.3,4,cal_n25_rdd0.3_M2_s1253,25,2,256.174,0,85.431,10.0201,112647,TL
20,spread,16,0.3,8,cal_n25_rdd0.3_M2_s1253,25,2,256.174,0,88.0546,10.0205,113128,TL
21,spread,16,0.5,2,cal_n25_rdd0.3_M2_s1253,25,2,256.174,0,87.539,10.0136,85683,TL
22,spread,16,0.5,4,cal_n25_rdd0.3_M2_s1253,25,2,256.174,0,85.7896,10.0133,93116,TL
23,spread,16,0.5,8,cal_n25_rdd0.3_M2_s1253,25,2,256.174,0,85.8016,10.0152,92308,TL
24,spread,16,0.8,2,cal_n25_rdd0.3_M2_s1253,25,2,235.37,0,92.2124,10.0035,62,TL
25,spread,16,0.8,4,cal_n25_rdd0.3_M2_s1253,25,2,235.37,0,92.2124,10.0012,62,TL
26,spread,16,0.8,8,cal_n25_rdd0.3_M2_s1253,25,2,235.37,0,92.2124,10.0039,58,TL
27,min,4,0.3,2,cal_n25_rdd0.3_M2_s1253,25,2,236.014,0,78.1451,10.0347,14284,TL
28,min,4,0.3,4,cal_n25_rdd0.3_M2_s1253,25,2,236.014,0,78.1451,10.0312,14284,TL
29,min,4,0.3,8,cal_n25_rdd0.3_M2_s1253,25,2,236.014,0,78.1451,10.0419,14284,TL
30,min,4,0.5,2,cal_n25_rdd0.3_M2_s1253,25,2,242.457,0,80.9495,10.0404,14283,TL
31,min,4,0.5,4,cal_n25_rdd0.3_M2_s1253,25,2,242.457,0,80.9495,10.0325,14283,TL
32,min,4,0.5,8,cal_n25_rdd0.3_M2_s1253,25,2,242.457,0,80.9495,10.0367,14283,TL
33,min,4,0.8,2,cal_n25_rdd0.3_M2_s1253,25,2,235.37,0,92.2124,10.0069,42,TL
34,min,4,0.8,4,cal_n25_rdd0.3_M2_s1253,25,2,235.37,0,92.2124,10.0066,42,TL
35,min,4,0.8,8,cal_n25_rdd0.3_M2_s1253,25,2,235.37,0,92.2124,10.0075,42,TL
36,min,8,0.3,2,cal_n25_rdd0.3_M2_s1253,25,2,238.726,0,78.3789,10.0327,14611,TL
37,min,8,0.3,4,cal_n25_rdd0.3_M2_s1253,25,2,238.726,0,78.3789,10.0376,14611,TL
38,min,8,0.3,8,cal_n25_rdd0.3_M2_s1253,25,2,238.726,0,78.3789,10.0344,14611,TL
39,min,8,0.5,2,cal_n25_rdd0.3_M2_s1253,25,2,238.726,0,78.5268,10.0253,14592,TL
40,min,8,0.5,4,cal_n25_rdd0.3_M2_s1253,25,2,238.726,0,75.7875,10.0057,14596,TL
41,min,8,0.5,8,cal_n25_rdd0.3_M2_s1253,25,2,238.726,0,75.7875,10.0041,14596,TL
42,min,8,0.8,2,cal_n25_rdd0.3_M2_s1253,25,2,235.37,0,92.2124,10.004,62,TL
43,min,8,0.8,4,cal_n25_rdd0.3_M2_s1253,25,2,235.37,0,92.2124,10.003,58,TL
44,min,8,0.8,8,cal_n25_rdd0.3_M2_s1253,25,2,235.37,0,92.2124,10.0154,57,TL
45,min,16,0.3,2,cal_n25_rdd0.3_M2_s1253,25,2,238.726,0,76.7229,10.0301,14274,TL
46,min,16,0.3,4,cal_n25_rdd0.3_M2_s1253,25,2,238.726,0,77.0953,10.0038,14278,TL
47,min,16,0.3,8,cal_n25_rdd0.3_M2_s1253,25,2,238.726,0,77.0953,10.01,14278,TL
48,min,16,0.5,2,cal_n25_rdd0.3_M2_s1253,25,2,238.726,0,79.8661,10.0065,14264,TL
49,min,16,0.5,4,cal_n25_rdd0.3_M2_s1253,25,2,238.726,0,79.8661,10.0039,14264,TL
50,min,16,0.5,8,cal_n25_rdd0.3_M2_s1253,25,2,238.726,0,79.0335,10.0247,14261,TL
51,min,16,0.8,2,cal_n25_rdd0.3_M2_s1253,25,2,235.37,0,90.4815,10.0182,49,TL
52,min,16,0.8,4,cal_n25_rdd0.3_M2_s1253,25,2,235.37,0,90.4815,10.0206,49,TL
53,min,16,0.8,8,cal_n25_rdd0.3_M2_s1253,25,2,235.37,0,90.4815,10.0119,49,TL
54,sum,4,0.3,2,cal_n25_rdd0.3_M2_s1253,25,2,236.014,0,78.0112,10.0591,9217,TL
55,sum,4,0.3,4,cal_n25_rdd0.3_M2_s1253,25,2,236.014,0,78.0112,10.0495,9217,TL
56,sum,4,0.3,8,cal_n25_rdd0.3_M2_s1253,25,2,236.014,0,78.0112,10.0572,9217,TL
57,sum,4,0.5,2,cal_n25_rdd0.3_M2_s1253,25,2,236.014,0,80.4294,10.0667,9212,TL
58,sum,4,0.5,4,cal_n25_rdd0.3_M2_s1253,25,2,236.014,0,80.4294,10.0795,9212,TL
59,sum,4,0.5,8,cal_n25_rdd0.3_M2_s1253,25,2,236.014,0,80.4294,10.0836,9212,TL
60,sum,4,0.8,2,cal_n25_rdd0.3_M2_s1253,25,2,235.37,0,92.2124,10.0232,49,TL
61,sum,4,0.8,4,cal_n25_rdd0.3_M2_s1253,25,2,235.37,0,92.2124,10.0079,49,TL
62,sum,4,0.8,8,cal_n25_rdd0.3_M2_s1253,25,2,235.37,0,92.2124,10.0231,49,TL
63,sum,8,0.3,2,cal_n25_rdd0.3_M2_s1253,25,2,238.726,0,76.0449,10.0126,5857,TL
64,sum,8,0.3,4,cal_n25_rdd0.3_M2_s1253,25,2,238.726,0,75.7911,10.0016,6999,TL
65,sum,8,0.3,8,cal_n25_rdd0.3_M2_s1253,25,2,238.726,0,75.7911,10.0019,6999,TL
66,sum,8,0.5,2,cal_n25_rdd0.3_M2_s1253,25,2,238.726,0,78.3789,10.0337,5841,TL
67,sum,8,0.5,4,cal_n25_rdd0.3_M2_s1253,25,2,238.726,0,78.3789,10.0376,5841,TL
68,sum,8,0.5,8,cal_n25_rdd0.3_M2_s1253,25,2,238.726,0,78.3789,10.0355,5841,TL
69,sum,8,0.8,2,cal_n25_rdd0.3_M2_s1253,25,2,235.37,0,92.2124,10.0052,49,TL
70,sum,8,0.8,4,cal_n25_rdd0.3_M2_s1253,25,2,235.37,0,92.2124,10.015,49,TL
71,sum,8,0.8,8,cal_n25_rdd0.3_M2_s1253,25,2,235.37,0,92.2124,10.0133,49,TL
72,sum,16,0.3,2,cal_n25_rdd0.3_M2_s1253,25,2,238.726,0,75.7911,10.0067,6363,TL
73,sum,16,0.3,4,cal_n25_rdd0.3_M2_s1253,25,2,238.726,0,75.7911,10.0315,6363,TL
74,sum,16,0.3,8,cal_n25_rdd0.3_M2_s1253,25,2,238.726,0,75.8635,10.0013,6077,TL
75,sum,16,0.5,2,cal_n25_rdd0.3_M2_s1253,25,2,238.726,0,78.3789,10.0385,5362,TL
76,sum,16,0.5,4,cal_n25_rdd0.3_M2_s1253,25,2,238.726,0,78.3789,10.0158,5362,TL
77,sum,16,0.5,8,cal_n25_rdd0.3_M2_s1253,25,2,238.726,0,78.3789,10.0332,5362,TL
78,sum,16,0.8,2,cal_n25_rdd0.3_M2_s1253,25,2,235.37,0,90.4815,10.0023,57,TL
79,sum,16,0.8,4,cal_n25_rdd0.3_M2_s1253,25,2,235.37,0,90.4815,10.0034,57,TL
80,sum,16,0.8,8,cal_n25_rdd0.3_M2_s1253,25,2,235.37,0,90.4815,10.0069,57,TL
0,spread,4,0.3,2,cal_n25_rdd0.6_M3_s1256,25,3,221.264,0,64.4501,10.0002,20971,TL
1,spread,4,0.3,4,cal_n25_rdd0.6_M3_s1256,25,3,221.264,0,64.4501,10.0058,23890,TL
2,spread,4,0.3,8,cal_n25_rdd0.6_M3_s1256,25,3,221.264,0,64.4501,10.0042,23952,TL
3,spread,4,0.5,2,cal_n25_rdd0.6_M3_s1256,25,3,206.497,0,61.9079,10.0319,15341,TL
4,spread,4,0.5,4,cal_n25_rdd0.6_M3_s1256,25,3,206.497,0,61.9079,10.0034,5305,TL
5,spread,4,0.5,8,cal_n25_rdd0.6_M3_s1256,25,3,206.497,0,61.9079,10.0027,5316,TL
6,spread,4,0.8,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,10.013,4860,TL
7,spread,4,0.8,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,10.0127,4949,TL
8,spread,4,0.8,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,10.0096,4950,TL
9,spread,8,0.3,2,cal_n25_rdd0.6_M3_s1256,25,3,221.264,0,64.4501,10.009,7722,TL
10,spread,8,0.3,4,cal_n25_rdd0.6_M3_s1256,25,3,221.264,0,64.4501,10.0516,6964,TL
11,spread,8,0.3,8,cal_n25_rdd0.6_M3_s1256,25,3,221.264,0,64.4501,10.0489,7194,TL
12,spread,8,0.5,2,cal_n25_rdd0.6_M3_s1256,25,3,206.497,0,61.9079,10.0001,20224,TL
13,spread,8,0.5,4,cal_n25_rdd0.6_M3_s1256,25,3,206.497,0,61.9079,10.0003,24372,TL
14,spread,8,0.5,8,cal_n25_rdd0.6_M3_s1256,25,3,206.497,0,61.9079,10.0003,25135,TL
15,spread,8,0.8,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,10.0012,15922,TL
16,spread,8,0.8,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,10.0001,17010,TL
17,spread,8,0.8,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,10.0008,16292,TL
18,spread,16,0.3,2,cal_n25_rdd0.6_M3_s1256,25,3,221.264,0,64.4501,10.0223,10498,TL
19,spread,16,0.3,4,cal_n25_rdd0.6_M3_s1256,25,3,221.264,0,64.4501,10.0012,10594,TL
20,spread,16,0.3,8,cal_n25_rdd0.6_M3_s1256,25,3,221.264,0,64.4501,10.0068,10589,TL
21,spread,16,0.5,2,cal_n25_rdd0.6_M3_s1256,25,3,206.497,0,61.9079,10.0064,3137,TL
22,spread,16,0.5,4,cal_n25_rdd0.6_M3_s1256,25,3,206.497,0,61.9079,10.0076,3133,TL
23,spread,16,0.5,8,cal_n25_rdd0.6_M3_s1256,25,3,206.497,0,61.9079,10.0073,3140,TL
24,spread,16,0.8,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,10.001,10219,TL
25,spread,16,0.8,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,10.0029,12529,TL
26,spread,16,0.8,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,10.0002,10252,TL
27,min,4,0.3,2,cal_n25_rdd0.6_M3_s1256,25,3,221.264,0,64.4501,10.0003,13345,TL
28,min,4,0.3,4,cal_n25_rdd0.6_M3_s1256,25,3,221.264,0,64.4501,10.0005,12566,TL
29,min,4,0.3,8,cal_n25_rdd0.6_M3_s1256,25,3,221.264,0,64.4501,10.0063,13889,TL
30,min,4,0.5,2,cal_n25_rdd0.6_M3_s1256,25,3,206.497,0,61.9079,10.0307,18884,TL
31,min,4,0.5,4,cal_n25_rdd0.6_M3_s1256,25,3,206.497,0,61.9079,10.0679,18885,TL
32,min,4,0.5,8,cal_n25_rdd0.6_M3_s1256,25,3,206.497,0,61.9079,10.0772,18885,TL
33,min,4,0.8,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,10.0007,19634,TL
34,min,4,0.8,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,10.0001,22846,TL
35,min,4,0.8,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,10.0003,23227,TL
36,min,8,0.3,2,cal_n25_rdd0.6_M3_s1256,25,3,221.264,0,64.1251,10.0041,18209,TL
37,min,8,0.3,4,cal_n25_rdd0.6_M3_s1256,25,3,221.264,0,64.1251,10.0062,18296,TL
38,min,8,0.3,8,cal_n25_rdd0.6_M3_s1256,25,3,221.264,0,64.1251,10.0033,18314,TL
39,min,8,0.5,2,cal_n25_rdd0.6_M3_s1256,25,3,207.488,0,61.7432,10.0021,16525,TL
40,min,8,0.5,4,cal_n25_rdd0.6_M3_s1256,25,3,206.497,0,61.5596,10.0002,17283,TL
41,min,8,0.5,8,cal_n25_rdd0.6_M3_s1256,25,3,206.497,0,61.5596,10.0007,17801,TL
42,min,8,0.8,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,10.0001,11792,TL
43,min,8,0.8,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,10.0003,14557,TL
44,min,8,0.8,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,10.0007,15517,TL
45,min,16,0.3,2,cal_n25_rdd0.6_M3_s1256,25,3,221.264,0,64.1251,10.0455,8867,TL
46,min,16,0.3,4,cal_n25_rdd0.6_M3_s1256,25,3,221.264,0,64.1251,10.0014,8876,TL
47,min,16,0.3,8,cal_n25_rdd0.6_M3_s1256,25,3,221.264,0,64.1251,10.0103,9255,TL
48,min,16,0.5,2,cal_n25_rdd0.6_M3_s1256,25,3,206.497,0,61.5596,10.0022,20851,TL
49,min,16,0.5,4,cal_n25_rdd0.6_M3_s1256,25,3,206.497,0,61.5596,10.0001,25207,TL
50,min,16,0.5,8,cal_n25_rdd0.6_M3_s1256,25,3,206.497,0,61.5596,10.0002,26167,TL
51,min,16,0.8,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,10.0072,12696,TL
52,min,16,0.8,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,10.0208,12685,TL
53,min,16,0.8,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,10.0022,12685,TL
54,sum,4,0.3,2,cal_n25_rdd0.6_M3_s1256,25,3,221.264,0,64.4501,10.0249,16940,TL
55,sum,4,0.3,4,cal_n25_rdd0.6_M3_s1256,25,3,221.264,0,64.4501,10.0119,17109,TL
56,sum,4,0.3,8,cal_n25_rdd0.6_M3_s1256,25,3,221.264,0,64.4501,10.0133,17109,TL
57,sum,4,0.5,2,cal_n25_rdd0.6_M3_s1256,25,3,206.497,0,61.9079,10.0001,28848,TL
58,sum,4,0.5,4,cal_n25_rdd0.6_M3_s1256,25,3,206.497,0,61.9079,10.0001,21863,TL
59,sum,4,0.5,8,cal_n25_rdd0.6_M3_s1256,25,3,206.497,0,61.9079,10.0005,22120,TL
60,sum,4,0.8,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,10.0003,21569,TL
61,sum,4,0.8,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,10.0027,17139,TL
62,sum,4,0.8,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,10.0005,18176,TL
63,sum,8,0.3,2,cal_n25_rdd0.6_M3_s1256,25,3,221.264,0,64.4501,10.002,11167,TL
64,sum,8,0.3,4,cal_n25_rdd0.6_M3_s1256,25,3,221.264,0,64.4501,10.0017,11192,TL
65,sum,8,0.3,8,cal_n25_rdd0.6_M3_s1256,25,3,221.264,0,64.4501,10.0017,11160,TL
66,sum,8,0.5,2,cal_n25_rdd0.6_M3_s1256,25,3,206.497,0,61.9079,10.0852,9081,TL
67,sum,8,0.5,4,cal_n25_rdd0.6_M3_s1256,25,3,206.497,0,61.9079,10.0093,9601,TL
68,sum,8,0.5,8,cal_n25_rdd0.6_M3_s1256,25,3,206.497,0,61.9079,10.0041,9596,TL
69,sum,8,0.8,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,10.0061,9280,TL
70,sum,8,0.8,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,10.0173,9335,TL
71,sum,8,0.8,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,10.0231,9338,TL
72,sum,16,0.3,2,cal_n25_rdd0.6_M3_s1256,25,3,221.264,0,64.4501,10.0218,5101,TL
73,sum,16,0.3,4,cal_n25_rdd0.6_M3_s1256,25,3,221.264,0,64.4501,10.0053,5530,TL
74,sum,16,0.3,8,cal_n25_rdd0.6_M3_s1256,25,3,221.264,0,64.4501,10.0008,5612,TL
75,sum,16,0.5,2,cal_n25_rdd0.6_M3_s1256,25,3,206.497,0,61.9079,10.0016,13157,TL
76,sum,16,0.5,4,cal_n25_rdd0.6_M3_s1256,25,3,206.497,0,61.9079,10.0002,13587,TL
77,sum,16,0.5,8,cal_n25_rdd0.6_M3_s1256,25,3,206.497,0,61.9079,10.0002,16200,TL
78,sum,16,0.8,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,10.0474,6641,TL
79,sum,16,0.8,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,10.0732,6665,TL
80,sum,16,0.8,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,10.0834,6665,TL
0,spread,4,0.3,2,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0002,62521,TL
1,spread,4,0.3,4,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0002,73443,TL
2,spread,4,0.3,8,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0003,77175,TL
3,spread,4,0.5,2,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0002,51510,TL
4,spread,4,0.5,4,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0006,62876,TL
5,spread,4,0.5,8,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0002,65205,TL
6,spread,4,0.8,2,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0001,21027,TL
7,spread,4,0.8,4,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0001,32005,TL
8,spread,4,0.8,8,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0001,32768,TL
9,spread,8,0.3,2,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0014,41476,TL
10,spread,8,0.3,4,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0003,69843,TL
11,spread,8,0.3,8,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0008,74552,TL
12,spread,8,0.5,2,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0003,33166,TL
13,spread,8,0.5,4,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0002,53895,TL
14,spread,8,0.5,8,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0002,58280,TL
15,spread,8,0.8,2,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0001,14364,TL
16,spread,8,0.8,4,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0002,27396,TL
17,spread,8,0.8,8,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0001,30213,TL
18,spread,16,0.3,2,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0002,16415,TL
19,spread,16,0.3,4,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0004,18729,TL
20,spread,16,0.3,8,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0004,17140,TL
21,spread,16,0.5,2,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0016,11804,TL
22,spread,16,0.5,4,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0003,15463,TL
23,spread,16,0.5,8,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0005,11017,TL
24,spread,16,0.8,2,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0009,6223,TL
25,spread,16,0.8,4,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10,6133,TL
26,spread,16,0.8,8,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0015,5660,TL
27,min,4,0.3,2,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0002,53535,TL
28,min,4,0.3,4,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0316,55531,TL
29,min,4,0.3,8,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0456,55531,TL
30,min,4,0.5,2,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0001,41171,TL
31,min,4,0.5,4,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0002,46393,TL
32,min,4,0.5,8,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0003,47453,TL
33,min,4,0.8,2,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0001,20135,TL
34,min,4,0.8,4,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0002,22982,TL
35,min,4,0.8,8,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0003,23203,TL
36,min,8,0.3,2,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0281,16925,TL
37,min,8,0.3,4,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0564,17924,TL
38,min,8,0.3,8,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0007,22099,TL
39,min,8,0.5,2,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.003,16737,TL
40,min,8,0.5,4,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0088,17903,TL
41,min,8,0.5,8,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0461,17826,TL
42,min,8,0.8,2,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0012,8706,TL
43,min,8,0.8,4,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0001,10112,TL
44,min,8,0.8,8,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0003,12034,TL
45,min,16,0.3,2,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0168,21523,TL
46,min,16,0.3,4,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0037,20514,TL
47,min,16,0.3,8,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0091,20051,TL
48,min,16,0.5,2,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0001,16756,TL
49,min,16,0.5,4,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0017,16896,TL
50,min,16,0.5,8,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0097,16735,TL
51,min,16,0.8,2,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0008,8758,TL
52,min,16,0.8,4,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.008,8743,TL
53,min,16,0.8,8,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0193,8730,TL
54,sum,4,0.3,2,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0001,66085,TL
55,sum,4,0.3,4,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0002,77049,TL
56,sum,4,0.3,8,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0002,73398,TL
57,sum,4,0.5,2,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0002,51935,TL
58,sum,4,0.5,4,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0001,60573,TL
59,sum,4,0.5,8,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0001,59548,TL
60,sum,4,0.8,2,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0001,26583,TL
61,sum,4,0.8,4,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0003,29442,TL
62,sum,4,0.8,8,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0001,31691,TL
63,sum,8,0.3,2,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0005,21132,TL
64,sum,8,0.3,4,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0005,23447,TL
65,sum,8,0.3,8,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0008,24687,TL
66,sum,8,0.5,2,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0001,15844,TL
67,sum,8,0.5,4,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0001,17032,TL
68,sum,8,0.5,8,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0004,17987,TL
69,sum,8,0.8,2,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0002,9369,TL
70,sum,8,0.8,4,cal_n30_rdd0.3_M4_s1303,30,4,77.1772,0,100,10.0001,10859,TL
